,Date Added,Album Title,Artist Name,Track,Popularity,Tempo,Danceability,Energy,Instrumentalness,Valence,Genre
204,2018-11-02,DON’T MESS UP MY TEMPO – The 5th Album,EXO,With You,46,134.9,0.623,0.74,0.0,0.383,k-pop
205,2018-11-02,DON’T MESS UP MY TEMPO – The 5th Album,EXO,24/7,53,98.025,0.762,0.594,0.0,0.337,k-pop
206,2018-11-02,DON’T MESS UP MY TEMPO – The 5th Album,EXO,Bad Dream,48,129.956,0.628,0.734,0.0,0.535,k-pop
207,2018-11-02,DON’T MESS UP MY TEMPO – The 5th Album,EXO,Damage,49,79.972,0.695,0.783,0.0,0.551,k-pop
208,2018-11-02,DON’T MESS UP MY TEMPO – The 5th Album,EXO,Tempo - Chinese Version,41,115.96,0.703,0.831,0.0,0.574,k-pop
209,2018-11-07,We Go Up - The 2nd Mini Album,NCT DREAM,We Go Up,67,122.067,0.893,0.77,0.0,0.349,k-pop
210,2018-11-07,We Go Up - The 2nd Mini Album,NCT DREAM,Dear DREAM,56,93.023,0.677,0.624,6.41e-05,0.422,k-pop
211,2018-11-07,We Go Up - The 2nd Mini Album,NCT DREAM,We Go Up - Chinese Version,39,122.016,0.898,0.764,0.0,0.436,k-pop
212,2018-11-07,We Young - The 1st Mini Album,NCT DREAM,Trigger the fever,50,128.009,0.534,0.881,0.0,0.561,k-pop
213,2018-11-07,The First - The 1st Single Album,NCT DREAM,마지막 첫사랑 My First and Last,57,108.051,0.799,0.899,0.0,0.589,k-pop
214,2018-11-07,The First - The 1st Single Album,NCT DREAM,最后的初恋 My First and Last - Chinese Version,34,108.02,0.801,0.885,0.0,0.571,k-pop
215,2018-11-07,Chewing Gum,NCT DREAM,Chewing Gum,58,103.977,0.774,0.8,0.0,0.931,k-pop
216,2018-11-07,Chewing Gum,NCT DREAM,Chewing Gum - Chinese Version,33,104.0,0.794,0.769,0.0,0.95,k-pop
217,2018-11-07,Chain,NCT 127,Chain,54,140.056,0.6,0.961,0.0,0.74,k-pop
218,2018-11-07,Chain,NCT 127,Limitless,50,157.001,0.611,0.763,0.0,0.516,k-pop
219,2018-11-07,NCT #127 - The 1st Mini Album,NCT 127,Mad City,54,104.958,0.819,0.913,0.0,0.443,k-pop
220,2018-11-08,Stop It,B.A.P,Stop it,38,124.962,0.729,0.969,0.0,0.925,k-pop
221,2018-11-08,SUNRISE,DAY6,아 왜 I Wait,2,175.204,0.468,0.902,0.0,0.347,k-pop
222,2018-11-08,DAYDREAM,DAY6,Blood,1,116.018,0.787,0.746,0.0,0.38,k-pop
223,2018-11-08,DAYDREAM,DAY6,Sing Me,0,123.909,0.617,0.694,0.0,0.31,k-pop
224,2018-11-08,The Day,DAY6,Free하게 Freely,0,127.012,0.666,0.898,0.0,0.581,k-pop
225,2018-11-08,Love Beat,MBLAQ,Smoky Girl,38,129.958,0.807,0.599,0.0,0.472,k-pop
226,2018-11-23,NCT #127 Regulate - The 1st Album Repackage,NCT 127,Welcome To My Playground,56,94.074,0.793,0.505,0.0,0.599,k-pop
227,2018-11-24,NCT #127 Regulate - The 1st Album Repackage,NCT 127,Chain - Korean Version,49,139.948,0.691,0.921,0.0,0.756,k-pop
228,2018-11-24,NCT #127 Regulate - The 1st Album Repackage,NCT 127,Simon Says,68,151.977,0.653,0.836,0.0,0.569,k-pop
229,2018-11-25,EPIK HIGH - SHOEBOX,Epik High,Rich (feat. Taeyang),0,100.01,0.79,0.798,7.4e-06,0.454,k-hop
230,2018-11-25,Present : YOU,GOT7,Lullaby,4,129.993,0.727,0.888,0.0,0.726,k-pop
231,2018-12-13,LOVE SHOT– The 5th Album Repackage,EXO,Trauma,55,110.988,0.801,0.756,0.0,0.622,k-pop
232,2018-12-13,LOVE SHOT– The 5th Album Repackage,EXO,Wait,57,74.207,0.477,0.237,0.0,0.362,k-pop
233,2018-12-29,RBB - The 5th Mini Album,Red Velvet,Butterflies,53,120.008,0.696,0.776,8.73e-06,0.494,k-pop
234,2018-12-29,Summer Magic - Summer Mini Album,Red Velvet,Blue Lemonade,51,120.014,0.749,0.825,0.0,0.455,k-pop
235,2019-01-02,We Go Up - The 2nd Mini Album,NCT DREAM,"1, 2, 3",56,124.99,0.82,0.63,0.0,0.953,k-pop
236,2019-01-13,Eau De Vixx,VIXX,Odd Sense,34,150.042,0.636,0.872,0.0,0.713,k-pop
237,2019-01-17,The Vision - The 1st Digital EP,WayV,Regular,55,134.02,0.715,0.789,0.0,0.866,chinese idol pop
238,2019-01-17,The Vision - The 1st Digital EP,WayV,Come Back,50,111.972,0.713,0.818,0.0,0.643,chinese idol pop
239,2019-02-27,WANT - The 2nd Mini Album,TAEMIN,WANT,65,104.943,0.64,0.757,0.0,0.413,k-pop
240,2019-02-27,WANT - The 2nd Mini Album,TAEMIN,Artistic Groove,51,100.05,0.724,0.661,0.0,0.545,k-pop
241,2019-04-07,Wakey-Wakey,NCT 127,Wakey-Wakey,0,140.041,0.71,0.742,0.0,0.638,k-pop
242,2019-04-07,Purple,SOHLHEE,Purple,51,112.042,0.756,0.661,0.0,0.326,
243,2019-06-25,Gotta Go,CHUNG HA,Gotta Go,74,101.85,0.53,0.829,0.0,0.423,k-pop
244,2019-06-25,MUSE,Leo,Romanticism,42,100.36,0.481,0.817,0.0,0.616,
245,2019-06-25,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,Highway to Heaven,60,112.966,0.642,0.729,0.0,0.536,k-pop
246,2019-06-25,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,Superhuman,63,117.018,0.679,0.797,0.0,0.609,k-pop
247,2019-06-25,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,FOOL,51,114.916,0.774,0.772,4.34e-05,0.95,k-pop
248,2019-06-25,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,Jet Lag,51,190.763,0.391,0.552,0.0,0.487,k-pop
249,2019-06-25,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,Paper Plane,45,120.04,0.667,0.665,4.12e-06,0.786,k-pop
250,2019-06-25,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,OUTRO: WE ARE 127,42,75.128,0.59,0.563,0.174,0.51,k-pop
251,2019-06-25,The 1st Album 'XOXO' (Repackage),EXO,늑대와 미녀 (Wolf),57,140.015,0.643,0.912,0.0,0.456,k-pop
252,2019-06-25,Give It To Me,SISTAR,Give it to me,55,136.04,0.716,0.943,0.0,0.961,k-pop
253,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,UN Village,70,83.985,0.674,0.589,0.0,0.577,k-pop
254,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,Stay Up,58,154.881,0.667,0.812,0.0,0.704,k-pop
255,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,Betcha,61,101.924,0.684,0.705,0.0,0.529,k-pop
256,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,Diamond,55,135.971,0.606,0.797,0.0,0.429,k-pop
257,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,Psycho - Bonus Track,56,109.708,0.449,0.896,0.0,0.502,k-pop
258,2019-07-16,Lady,EXID,Lady,52,107.001,0.705,0.952,0.0,0.633,k-pop
259,2019-07-18,Long Flight,TAEYONG,Long Flight,63,148.065,0.688,0.861,1.47e-06,0.875,
260,2019-08-22,City Lights - The 1st Mini Album,BAEKHYUN,Ice Queen,55,105.027,0.643,0.797,0.0,0.513,k-pop
261,2019-08-29,Replay - The First Mini Album,SHINee,Replay,45,100.009,0.724,0.792,1.84e-06,0.58,k-pop
262,2019-08-29,"2009, Year Of Us - The Third Mini Album",SHINee,Ring Ding Dong,51,124.98,0.835,0.934,0.000501,0.811,k-pop
263,2019-08-29,Lucifer - The 2nd Album,SHINee,LUCIFER,47,125.034,0.75,0.914,0.0,0.866,k-pop
264,2019-08-29,Lucifer - The 2nd Album,SHINee,A-Yo,32,85.307,0.351,0.874,0.0,0.449,k-pop
265,2019-08-29,Sherlock,SHINee,Sherlock (Clue + Note),56,107.013,0.64,0.937,0.0,0.316,k-pop
266,2019-08-29,The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions of You',SHINee,Dream Girl,45,124.063,0.724,0.939,0.0,0.732,k-pop
267,2019-08-29,The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions of You',SHINee,Spoiler,31,104.923,0.612,0.819,0.0,0.427,k-pop
268,2019-08-29,The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions of You',SHINee,"Girls, Girls, Girls",28,172.111,0.689,0.899,0.0,0.917,k-pop
269,2019-08-29,The 3rd Album Chapter 2. 'Why So Serious? - The Misconceptions Of Me',SHINee,Evil,29,124.957,0.828,0.861,0.0,0.646,k-pop
270,2019-08-29,The 3rd Album Chapter 2. 'Why So Serious? - The Misconceptions Of Me',SHINee,Orgel,28,104.987,0.758,0.628,2.31e-06,0.672,k-pop
271,2019-08-29,The 3rd Album Chapter 2. 'Why So Serious? - The Misconceptions Of Me',SHINee,Like A Fire,27,122.015,0.743,0.778,0.0,0.951,k-pop
272,2019-08-29,The 5th Mini Album 'Everybody',SHINee,Everybody,46,126.027,0.633,0.92,0.0,0.732,k-pop
273,2019-08-29,The 5th Mini Album 'Everybody',SHINee,상사병 (Symptoms),42,119.796,0.595,0.854,0.0,0.543,k-pop
274,2019-08-29,Odd - The 4th Album,SHINee,View,62,123.953,0.728,0.801,0.0,0.656,k-pop
275,2019-08-29,Odd - The 4th Album,SHINee,Woof Woof,38,117.933,0.676,0.92,0.0,0.749,k-pop
276,2019-08-29,Married To The Music - The 4th Album Repackage,SHINee,Married To The Music,51,114.995,0.729,0.869,0.0,0.889,k-pop
277,2019-08-29,Married To The Music - The 4th Album Repackage,SHINee,SAVIOR,37,128.03,0.719,0.795,0.0,0.653,k-pop
278,2019-08-29,SHINee THE BEST FROM NOW ON,SHINee,Your Number,32,100.986,0.707,0.908,0.0,0.764,k-pop
279,2019-08-29,1 of 1 - The 5th Album,SHINee,투명 우산 Don’t Let Me Go,41,92.016,0.605,0.919,0.0,0.789,k-pop
280,2019-08-29,2 Cool 4 Skool,BTS,We Are Bulletproof Pt.2,68,144.051,0.754,0.952,6.27e-06,0.868,k-pop
281,2019-08-29,"O!RUL8,2?",BTS,If I Ruled the World,54,95.983,0.744,0.725,0.0,0.73,k-pop
282,2019-08-29,Dark & Wild,BTS,Rain,59,89.957,0.702,0.851,0.0,0.313,k-pop
283,2019-08-29,The Most Beautiful Moment in Life Pt.2,BTS,Autumn Leaves,59,104.985,0.619,0.802,0.0,0.307,k-pop
284,2019-08-29,The Most Beautiful Moment in Life Pt.2,BTS,Silver Spoon,63,166.897,0.65,0.879,0.0,0.536,k-pop
285,2019-08-29,The Most Beautiful Moment in Life: Young Forever,BTS,Save Me,73,139.948,0.614,0.823,0.0,0.539,k-pop
286,2019-08-29,RBB - The 5th Mini Album,Red Velvet,So Good,51,153.899,0.567,0.863,0.0,0.618,k-pop
287,2019-08-29,‘The ReVe Festival’ Day 2,Red Velvet,Umpah Umpah,66,119.973,0.693,0.935,0.0,0.844,k-pop
288,2019-08-29,The Red - The 1st Album,Red Velvet,Time Slip,45,99.982,0.897,0.58,3.11e-06,0.59,k-pop
289,2019-08-29,FANCY YOU,TWICE,FANCY,81,132.023,0.699,0.866,0.0,0.795,k-pop
290,2019-08-30,IT'z Different,ITZY,달라달라 DALLA DALLA,53,124.998,0.79,0.853,4.23e-05,0.713,j-dance
291,2019-09-22,The 2nd Mini Album 'Overdose',EXO-M,Thunder,32,97.999,0.711,0.799,0.0,0.842,chinese idol pop
292,2019-09-22,The 2nd Mini Album 'Overdose',EXO-M,"Love, Love, Love",29,129.992,0.679,0.852,0.0,0.53,chinese idol pop
293,2019-09-23,Feel Special,TWICE,Feel Special,83,128.983,0.709,0.959,0.00188,0.644,k-pop
294,2019-10-04,SuperM - The 1st Mini Album,SuperM,2 Fast,64,130.04,0.468,0.737,0.0,0.496,k-pop
295,2019-10-04,SuperM - The 1st Mini Album,SuperM,Jopping,79,123.024,0.74,0.835,0.0,0.535,k-pop
296,2019-10-04,SuperM - The 1st Mini Album,SuperM,No Manners,65,140.005,0.673,0.632,0.000111,0.377,k-pop
297,2019-10-04,We Boom - The 3rd Mini Album,NCT DREAM,BOOM,75,119.969,0.914,0.516,0.0,0.702,k-pop
298,2019-11-17,RE_vive,Brown Eyed Girls,Wonder Woman,53,113.994,0.679,0.688,0.0,0.725,k-pop
