,Date Added,Album Title,Artist Name,Track,Popularity,Tempo,Danceability,Energy,Instrumentalness,Valence,Genre
48,2019-07-09,What is It? A Fender Bender?,Meg & Dia,Santa Barbara - Bedroom Demo,0,154.894,0.558,0.39,0.0,0.334,candy pop
49,2019-07-09,"Something Real & Here, Here and Here",Meg & Dia,One Sail,16,109.951,0.509,0.906,0.0,0.246,candy pop
50,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,Betcha,61,101.924,0.684,0.705,0.0,0.529,k-pop
51,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,Ice Queen,55,105.027,0.643,0.797,0.0,0.513,k-pop
52,2019-07-10,City Lights - The 1st Mini Album,BAEKHYUN,UN Village,70,83.985,0.674,0.589,0.0,0.577,k-pop
53,2019-07-11,Special Album ‘SWEET & SOUR’,SISTAR,I Swear,49,134.955,0.638,0.908,0.0,0.85,k-pop
54,2019-07-11,I Just Wanna Dance - The 1st Mini Album,TIFFANY,I Just Wanna Dance,47,114.054,0.72,0.754,0.0,0.195,korean r&b
55,2019-07-11,Free Somebody - The 1st Mini Album,LUNA,Free Somebody,48,114.988,0.676,0.797,1.26e-06,0.546,
56,2019-07-11,We Young - The 1st Mini Album,NCT DREAM,We Young,58,123.041,0.712,0.857,0.0,0.338,k-pop
57,2019-07-18,Long Flight,TAEYONG,Long Flight,63,148.065,0.688,0.861,1.47e-06,0.875,
58,2019-07-22,What a life - The 1st Mini Album,EXO-SC,What a life,67,135.029,0.862,0.782,0.0,0.847,k-pop
59,2019-07-22,What a life - The 1st Mini Album,EXO-SC,Roller coaster,50,134.038,0.808,0.712,0.0,0.736,k-pop
60,2019-07-22,What a life - The 1st Mini Album,EXO-SC,Borderline,51,133.082,0.607,0.784,0.000161,0.435,k-pop
61,2019-07-22,What a life - The 1st Mini Album,EXO-SC,Closer to you,55,93.011,0.737,0.76,0.0,0.56,k-pop
62,2019-07-26,Happysad,Meg & Dia,American Spirit,40,111.97,0.77,0.544,0.0129,0.504,candy pop
63,2019-07-26,Happysad,Meg & Dia,Teenagers,30,173.607,0.477,0.502,0.00354,0.825,candy pop
64,2019-07-26,Happysad,Meg & Dia,Better at Being Young,27,117.02,0.79,0.656,1.37e-05,0.748,candy pop
65,2019-07-26,Happysad,Meg & Dia,Distraction,25,131.152,0.789,0.491,0.00023,0.504,candy pop
66,2019-07-26,We Boom - The 3rd Mini Album,NCT DREAM,BOOM,75,119.969,0.914,0.516,0.0,0.702,k-pop
67,2019-07-27,Wasted Love Freestyle,Jhené Aiko,Wasted Love Freestyle,62,126.098,0.484,0.244,1.95e-06,0.349,alternative r&b
68,2019-08-13,Indigo,88rising,Indigo,74,144.988,0.819,0.664,1.75e-06,0.71,pop
69,2019-08-16,Never Call Me (feat. YG) [Remix],Jhené Aiko,Never Call Me (feat. YG) - Remix,64,120.14,0.595,0.419,0.0,0.33,alternative r&b
70,2019-08-23,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),82,98.985,0.872,0.814,1.96e-06,0.57,houston rap
71,2019-08-23,Motivation,Normani,Motivation,87,170.918,0.599,0.887,1.21e-06,0.881,dance pop
72,2019-10-13,Head In The Clouds II,88rising,Strange Land,66,75.002,0.65,0.265,0.385,0.156,pop
